Date;BAJAJ-AUTO;EICHERMOT;HEROMOTOCO;M&M;MARUTI;TATAMOTORS;AXISBANK;HDFCBANK;ICICIBANK;INDUSINDBK;KOTAKBANK;SBIN;YESBANK;GRASIM;ULTRACEMCO;UPL;LT;ASIANPAINT;HINDUNILVR;ITC;TITAN;BPCL;GAIL;HINDPETRO;IOC;ONGC;RELIANCE;NTPC;POWERGRID;BAJAJFINSV;BAJFINANCE;HDFC;IBULHSGFIN;HCLTECH;INFY;TCS;TECHM;WIPRO;ZEEL;COALINDIA;HINDALCO;TATASTEEL;VEDL;CIPLA;DRREDDY;LUPIN;SUNPHARMA;ADANIPORTS;BHARTIARTL;ABB;ACC;ABCAPITAL;AMBUJACEM;ASHOKLEY;AUROPHARMA;DMART;BANKBARODA;BEL;BHEL;BOSCHLTD;BRITANNIA;CADILAHC;COLPAL;CONCOR;CUMMINS;DABUR;DLF;EMAMI;GICRE;GODREJCP;HAVELLS;HINDZINC;ICICIPRULI;IDEA;INDIGO;JSWSTEEL;L&TFH;LICHSGFIN;MARICO;MOTHERSUMI;MRF;NHPC;NMDC;OIL;OFSS;PETRONET;PIDILITIND;PEL;PFC;PGHH;PNB;RECLTD;SAIL;SBILIFE;SHREECEM;SRTRANSFIN;SIEMENS;SUNTV;MCDOWELL-N
2015-02-19;;16640.4;2664.95;;3595.15;576.55;565.25;1079.8;338.55;857.5;1307.25;302.35;813.35;3786.15;3062.3;427.95;1698.55;834.1;908.15;389.25;432.75;742.2;408.7;594.9;343.2;333.45;902.05;146.65;154.3;1467.25;4309.45;1353.45;629.8;2048.15;2324.7;2681.05;2830.15;659.5;353.4;383.95;156.25;375.25;;682.45;3382.9;1686.5;916.7;333.85;356.7;1423.05;1615.15;;265.05;70.1;1036.95;;178.55;3837.1;261.8;26201.85;2081.1;1631.2;1904.55;1450.55;;266.95;150.25;;;1149.65;272.7;185.4;;152.35;;1037.6;;454.7;353.3;481.4;41119.0;20.9;141.6;497.3;3343.25;178.9;581.75;863.15;275.75;7143.9;165.35;316.5;74.8;;11003.65;1227.8;1271.3;435.7;
2015-02-20;;16362.1;2658.9;;3547.35;579.9;561.5;1073.05;330.95;876.8;1298.25;302.3;825.05;3760.7;3014.1;421.05;1677.6;825.7;900.25;396.05;435.35;741.8;409.0;601.5;333.05;330.7;873.1;145.65;153.25;1471.35;4191.2;1333.15;618.75;2000.75;2283.1;2675.55;2810.2;650.0;358.8;382.75;156.55;374.7;;675.95;3403.9;1691.35;913.2;329.0;349.35;1415.35;1620.4;;263.1;68.2;1056.5;;183.3;3826.35;275.25;26559.15;2097.55;1603.9;1920.8;1576.25;;265.45;151.35;;;1104.2;271.45;181.3;;150.95;;1024.25;;465.1;353.8;477.0;40945.75;20.85;142.45;494.4;3301.0;176.95;569.7;866.4;278.3;7056.95;167.2;317.9;74.35;;11109.3;1214.35;1257.9;430.1;
2015-02-23;;15981.9;2647.9;;3545.9;574.2;549.05;1067.5;329.0;867.55;1316.85;296.55;811.0;3695.7;2978.1;417.15;1687.0;809.6;886.15;390.25;419.75;739.65;400.2;595.65;337.9;324.85;851.45;146.05;155.9;1435.65;4162.55;1311.25;621.5;1971.0;2265.6;2696.65;2778.75;649.75;344.6;384.2;154.85;367.35;;669.15;3389.8;1648.9;908.65;323.4;347.3;1411.95;1615.95;;262.15;67.6;1040.85;;182.35;3724.7;272.55;26118.2;2060.4;1538.8;1973.35;1603.5;;265.7;146.55;;;1094.35;268.7;175.85;;152.5;;997.15;;466.85;357.15;467.55;40550.75;21.0;137.55;487.3;3270.9;176.85;566.55;906.0;273.0;6836.95;163.7;315.35;73.5;;11110.85;1210.5;1277.05;431.05;
2015-02-24;;15842.25;2651.4;;3588.3;564.4;551.8;1067.65;326.05;864.15;1350.3;296.25;800.35;3681.8;2988.6;414.1;1721.1;799.55;913.7;395.7;422.45;757.3;404.0;607.4;328.8;315.05;841.45;146.6;156.75;1429.85;4120.35;1310.4;632.95;1976.05;2272.8;2704.75;2791.3;653.0;353.0;384.2;153.65;359.1;;677.3;3359.75;1661.8;910.45;334.05;342.05;1375.85;1618.0;;257.3;66.75;1038.0;;176.75;3699.3;277.75;26514.1;2073.0;1546.8;1973.15;1577.05;;268.15;146.65;;;1120.55;274.45;174.75;;149.45;;1019.75;;468.35;355.9;456.05;40874.7;20.95;137.65;470.25;3268.2;176.8;563.25;880.85;270.3;6849.8;161.35;320.4;70.65;;10988.75;1160.3;1269.85;445.75;
2015-02-25;;15596.4;2624.55;;3579.9;568.2;553.0;1052.45;322.5;858.55;1342.55;295.55;794.85;3668.3;3042.85;411.25;1697.9;813.85;901.9;399.7;422.25;751.85;405.75;614.25;327.2;317.15;843.15;146.05;154.55;1431.25;4081.5;1340.55;630.75;1983.2;2317.6;2672.2;2762.55;663.8;348.55;386.6;153.65;350.9;;676.35;3279.35;1664.3;890.75;328.2;348.6;1419.9;1655.75;;261.05;67.0;1013.7;;177.15;3706.4;274.2;26285.55;2069.4;1542.8;1946.55;1574.95;;264.35;147.45;;;1126.9;268.2;172.8;;152.75;;1000.15;;482.3;354.5;454.0;40912.3;21.0;135.95;479.0;3261.25;176.8;552.5;884.8;273.0;6941.5;160.15;318.8;70.05;;11064.05;1180.2;1340.75;437.6;
2015-02-26;;15205.35;2622.25;;3496.85;560.65;552.3;1038.15;321.3;845.3;1333.35;289.4;783.6;3597.9;2977.45;407.35;1678.05;791.9;886.4;395.65;423.6;745.8;410.95;594.85;327.65;319.35;842.0;153.35;152.75;1399.65;4096.85;1345.7;630.55;1975.45;2258.1;2656.45;2748.1;657.9;343.1;384.35;149.75;345.2;;659.45;3252.2;1697.55;865.7;327.3;349.35;1383.8;1639.9;;259.75;64.9;1025.65;;171.35;3646.8;264.45;26032.9;2055.65;1513.05;1928.6;1517.85;;263.45;150.5;;;1129.0;263.8;176.4;;154.95;;992.25;;477.5;354.65;451.2;39833.8;20.75;137.35;473.8;3258.25;178.7;541.3;910.6;279.0;6880.3;159.55;322.1;67.65;;10993.25;1170.6;1280.2;430.3;
2015-02-27;;15806.4;2672.6;;3604.4;575.15;567.15;1054.0;335.25;864.5;1337.75;299.9;820.8;3745.25;3125.8;419.8;1758.95;807.15;887.15;393.7;435.35;744.25;406.7;605.85;333.65;324.75;855.55;158.45;157.1;1422.15;4107.1;1347.4;633.6;2022.0;2265.75;2662.35;2835.75;654.3;348.95;395.25;155.15;350.65;;669.85;3278.05;1737.5;878.9;346.25;355.2;1409.65;1673.45;;269.45;66.9;1033.15;;181.0;3768.15;270.9;26589.3;2083.45;1532.85;1921.1;1554.7;;265.15;155.95;;;1146.5;273.9;177.35;;154.75;;1009.65;;495.25;357.75;458.3;41200.75;21.25;143.0;502.8;3260.5;183.7;554.95;906.35;293.65;7003.75;166.15;334.4;70.3;;11001.1;1157.3;1327.7;427.25;
2015-02-28;;16255.55;2684.65;;3620.85;593.35;612.6;1071.2;346.15;916.55;1397.05;301.65;861.95;3753.45;3135.75;415.8;1768.1;818.6;910.1;361.35;421.4;746.2;413.25;620.55;332.3;324.95;865.15;155.9;156.85;1407.4;4384.95;1335.15;623.15;2020.7;2296.45;2675.25;2863.3;659.2;346.45;393.95;152.85;355.25;;682.05;3349.05;1746.95;911.0;330.75;356.25;1399.55;1678.1;;272.1;69.85;1083.45;;185.2;3731.65;262.15;25885.9;2095.4;1546.5;1945.4;1546.0;;263.6;155.4;;;1135.0;270.25;176.15;;152.9;;1010.85;;479.0;355.75;452.1;41200.35;21.25;139.1;497.65;3277.25;179.45;561.45;890.45;293.1;6923.6;165.55;330.55;70.45;;10528.6;1219.4;1337.15;409.55;
2015-03-02;;16426.05;2624.55;;3711.45;585.0;647.55;1082.55;349.05;944.5;1404.7;302.0;882.5;3987.3;3369.8;422.85;1846.1;825.6;935.65;343.25;412.5;779.5;408.9;654.45;350.7;320.05;864.25;159.5;156.7;1451.4;4371.35;1339.95;628.15;2024.85;2291.7;2669.4;2860.05;664.5;342.75;394.75;156.55;352.55;;716.95;3386.65;1796.95;925.2;330.35;349.05;1400.5;1762.8;;285.45;72.95;1087.1;;182.4;3642.0;273.75;25902.45;2122.4;1536.05;1975.1;1540.95;;262.6;154.55;;;1126.2;278.55;176.1;;153.4;;1006.85;;485.9;359.1;470.05;42286.2;21.0;138.2;498.6;3373.7;184.45;582.45;889.9;308.7;7043.1;165.75;362.3;69.8;;11448.55;1216.05;1400.2;419.0;
2015-03-03;;15907.95;2636.5;;3708.65;574.1;631.4;1083.35;348.65;938.6;1408.7;302.6;878.65;3997.8;3360.85;418.55;1851.65;838.3;929.7;341.55;415.9;780.8;408.95;656.1;356.4;320.5;900.8;158.7;155.55;1485.05;4329.9;1368.05;631.85;2031.2;2297.85;2776.0;2908.5;672.45;347.95;379.65;158.7;353.15;;731.9;3407.9;1802.35;943.05;336.55;349.25;1389.25;1758.3;;281.0;73.95;1098.0;;187.2;3640.15;274.75;26256.0;2168.65;1530.1;2008.55;1523.4;;264.05;151.3;;;1144.2;283.0;179.2;;154.05;;1001.65;;492.45;368.8;468.25;41975.2;21.05;138.3;489.55;3375.85;182.1;599.55;898.8;306.15;7018.25;169.25;359.8;69.35;;11453.95;1240.3;1428.15;423.1;
2015-03-04;;16047.95;2622.25;;3678.4;574.1;612.75;1065.3;349.35;908.2;1410.25;293.85;856.65;3882.8;3310.3;415.25;1837.9;836.8;916.1;344.25;411.4;770.5;405.05;637.75;341.1;320.55;887.85;157.5;154.45;1470.2;4312.95;1367.7;636.8;2036.0;2274.65;2746.0;2879.5;659.5;341.95;371.55;153.1;348.15;;727.05;3390.45;1787.25;1006.3;332.0;351.25;1389.4;1725.15;;274.65;71.95;1070.65;;180.4;3661.9;270.9;26115.1;2152.5;1529.9;1981.75;1485.9;;264.15;154.1;;;1206.0;278.25;175.05;;156.4;;991.95;;489.55;384.0;462.4;41323.9;20.45;132.6;488.25;3349.75;179.2;591.25;891.55;292.5;7021.5;164.4;349.5;67.8;;11238.15;1209.25;1411.25;421.7;
2015-03-05;;16001.1;2609.45;;3678.75;570.7;616.8;1085.1;347.75;913.2;1412.25;293.8;856.7;3784.7;3189.55;421.7;1826.05;833.9;939.7;346.25;405.75;776.35;402.9;643.05;348.7;319.95;884.95;158.15;155.15;1529.1;4341.85;1394.8;632.75;2065.0;2247.6;2696.45;2878.15;667.8;342.0;363.95;148.1;343.25;;739.5;3441.5;1838.15;1038.75;333.05;347.9;1374.15;1698.65;;273.35;73.8;1093.25;;184.05;3582.35;270.35;26706.8;2210.75;1529.55;2070.25;1482.15;;266.7;154.15;;;1204.95;276.75;171.9;;150.05;;991.6;;494.7;398.35;482.75;41634.2;20.15;127.35;492.65;3329.05;178.85;604.35;910.95;294.9;6990.45;163.3;350.8;66.85;;11154.1;1188.15;1376.1;433.8;
2015-03-09;;15699.8;2599.25;;3671.3;565.1;591.6;1059.0;332.8;895.2;1364.6;290.65;824.15;3710.45;3066.15;436.5;1762.3;812.65;976.0;338.35;399.7;764.0;385.85;633.25;349.95;316.0;869.65;151.8;150.25;1470.7;4214.9;1368.35;602.05;2065.7;2190.05;2646.8;2811.35;660.1;336.7;357.3;140.8;336.3;;734.2;3467.55;1869.5;1041.0;325.0;343.45;1339.75;1660.1;;263.75;72.65;1102.7;;180.05;3444.5;258.6;26312.85;2199.35;1510.9;2105.85;1603.9;;274.35;151.0;;;1184.55;284.4;170.05;;149.0;;959.7;;479.55;384.0;477.7;41065.35;19.8;127.7;492.45;3318.7;179.5;587.8;881.75;289.6;6990.0;161.45;342.0;65.75;;11103.95;1195.0;1363.35;436.05;
2015-03-10;;15947.8;2617.7;;3646.75;560.2;585.45;1052.55;333.65;896.75;1347.8;287.6;827.6;3698.85;3017.2;433.9;1752.45;807.95;957.15;338.55;405.4;764.2;383.55;636.05;346.05;314.4;859.15;149.95;148.5;1457.1;4182.5;1312.4;593.35;2044.15;2198.0;2642.7;2839.8;654.3;341.9;370.7;138.05;331.6;;729.45;3437.3;1898.4;1024.65;317.55;367.95;1328.4;1650.15;;259.5;74.5;1127.3;;179.85;3315.95;259.1;26555.2;2156.05;1500.1;2088.1;1676.9;;265.8;144.9;;;1200.45;286.65;170.3;;153.85;;944.55;;469.75;378.75;479.1;41262.25;19.6;129.75;493.9;3318.7;179.5;576.05;857.25;285.3;6976.3;163.4;345.2;67.0;;11017.55;1191.85;1368.5;437.05;
2015-03-11;;16053.85;2612.7;;3656.45;550.9;583.85;1056.45;332.65;890.2;1375.9;285.15;822.9;3701.0;2987.1;425.55;1739.7;809.0;968.9;338.2;399.85;750.85;389.25;619.25;341.05;309.5;855.95;153.75;147.9;1458.35;4132.7;1322.75;568.45;2059.05;2182.2;2606.55;2921.65;654.75;348.7;369.3;130.35;325.3;;717.7;3468.0;1872.0;1009.85;307.8;389.55;1313.2;1639.7;;259.85;75.05;1111.65;;176.9;3354.8;257.9;26438.4;2155.0;1506.9;2110.5;1664.75;;267.5;145.05;;;1146.7;283.1;169.85;;163.9;;930.65;;465.9;376.85;486.95;41451.75;19.7;128.8;484.85;3302.95;177.2;579.2;838.7;287.25;7278.2;163.15;348.0;66.05;;10659.25;1166.6;1391.85;405.5;
2015-03-12;;16303.85;2642.35;;3685.2;563.9;584.1;1054.6;338.2;891.8;1370.0;286.85;823.2;3741.15;3009.35;428.85;1747.4;808.1;960.55;346.65;404.6;749.5;393.85;624.15;345.8;312.2;863.8;159.7;149.65;1479.6;4139.5;1332.85;563.55;2052.7;2218.3;2619.05;2857.0;655.3;352.95;364.7;134.9;333.2;;720.2;3432.8;1883.35;1036.15;310.25;397.8;1317.1;1648.0;;264.05;75.0;1155.55;;179.85;3385.1;264.05;27289.65;2196.65;1573.75;2118.65;1636.15;;271.2;149.45;;;1162.35;294.2;170.3;;175.0;;952.15;;464.8;382.8;492.5;41651.25;19.9;131.7;486.15;3298.25;176.75;579.05;851.2;289.45;7293.2;166.15;349.05;68.65;;10688.55;1205.6;1471.95;416.85;
2015-03-13;;15912.75;2610.0;;3650.7;558.35;570.0;1042.65;330.2;875.2;1341.25;280.75;803.35;3669.5;2946.9;413.2;1692.15;808.4;941.7;339.4;398.75;731.4;387.25;622.9;339.05;313.9;850.1;159.45;146.6;1500.95;4107.6;1328.05;565.5;2012.6;2220.4;2582.35;2818.4;639.25;344.2;365.1;131.7;326.5;;703.85;3376.55;1877.35;1011.6;306.25;400.25;1318.45;1616.0;;256.0;72.4;1148.3;;179.0;3329.25;254.75;26614.5;2156.95;1584.15;2069.1;1663.7;;272.45;157.4;;;1124.35;294.25;168.65;;182.1;;942.9;;446.75;365.75;496.85;40241.45;19.65;131.2;486.85;3280.0;174.7;598.9;851.25;272.35;7194.8;166.05;329.9;67.75;;10696.6;1188.0;1432.75;417.7;
2015-03-16;;15820.35;2631.25;;3647.05;556.9;568.6;1051.55;331.45;877.25;1314.95;281.65;813.85;3692.35;2913.4;408.35;1679.8;831.85;931.75;335.4;397.6;736.65;381.55;627.5;341.45;312.0;842.1;155.85;146.75;1452.15;4005.1;1305.7;570.8;2057.0;2266.65;2562.3;2827.95;646.25;353.75;364.4;126.8;326.2;;693.65;3313.0;1864.55;1029.85;313.3;388.4;1283.15;1587.55;;256.65;73.25;1195.85;;182.65;3263.9;259.1;26223.1;2150.5;1581.6;2038.2;1666.55;;271.25;164.3;;;1077.25;295.15;168.25;;173.4;;918.9;;449.45;364.95;484.9;40160.95;19.4;128.45;477.4;3282.45;175.8;616.9;834.25;271.2;7163.65;167.45;327.5;67.5;;10686.45;1147.65;1395.2;417.25;
2015-03-17;;15942.75;2651.45;;3661.55;571.55;580.1;1058.05;334.85;903.15;1339.65;283.1;833.2;3705.25;2928.4;417.55;1715.65;831.4;931.8;340.0;404.45;750.65;379.55;633.2;347.05;314.2;856.85;157.85;147.65;1469.7;4033.9;1339.45;563.8;2039.1;2240.5;2583.7;2862.9;643.4;355.2;361.8;134.25;332.55;;710.55;3437.45;1876.65;1041.9;319.55;386.55;1277.45;1613.0;;258.7;71.95;1223.8;;182.4;3366.15;264.8;26602.5;2190.95;1681.35;2058.4;1674.2;;283.3;165.0;;;1112.5;298.7;171.1;;176.55;;937.5;;464.25;384.55;491.05;40459.7;19.4;129.55;480.15;3290.55;177.75;622.3;884.05;278.7;7299.45;167.6;342.05;68.8;;10703.25;1177.55;1408.3;436.25;
2015-03-18;;16044.2;2675.35;;3664.9;560.2;581.25;1063.55;334.8;903.2;1342.9;287.3;855.7;3669.3;2935.7;422.45;1699.05;814.2;922.1;336.65;401.8;772.45;381.75;653.45;349.7;309.2;868.65;152.65;146.65;1434.75;4048.05;1322.05;563.9;2006.55;2229.5;2559.35;2800.5;631.4;366.3;364.55;133.15;331.75;;711.95;3427.05;1873.4;1044.5;316.65;382.25;1268.35;1583.35;;252.7;71.05;1244.95;;182.25;3294.45;257.7;27316.3;2196.65;1638.85;2017.8;1676.3;;284.1;164.5;;;1133.3;296.8;176.1;;175.25;;939.4;;460.75;368.55;489.0;40555.1;19.55;132.05;478.25;3265.05;180.0;626.35;877.65;283.4;7383.0;168.55;347.25;68.05;;10840.7;1178.35;1403.65;437.15;
2015-03-19;;16111.6;2662.8;;3655.0;553.8;563.55;1052.2;330.2;881.15;1325.7;281.6;834.0;3612.0;2893.0;428.3;1682.4;834.8;922.65;333.35;404.8;753.4;389.9;645.5;350.4;311.9;856.15;154.75;146.1;1409.75;4035.5;1327.7;554.85;979.65;2230.45;2596.25;687.15;635.05;360.85;365.35;132.3;336.6;;710.35;3424.7;1921.65;1047.75;312.9;381.95;1280.35;1568.5;;251.7;70.85;1224.85;;176.5;3244.55;255.6;27657.9;2207.15;1602.15;2034.0;1612.1;;275.4;163.95;;;1129.15;299.65;170.55;;175.2;;949.8;;462.4;369.95;499.05;40298.3;19.8;132.85;483.85;3261.0;179.65;627.5;879.45;280.6;7355.85;161.95;340.15;68.05;;11023.65;1185.5;1368.45;438.25;
2015-03-20;;16017.5;2609.95;;3623.85;547.6;556.25;1055.9;318.6;886.35;1339.7;278.25;832.05;3615.45;2855.05;417.3;1670.35;809.95;895.75;327.45;392.7;727.05;377.55;628.05;344.1;311.35;854.1;145.5;148.2;1379.8;4020.5;1338.45;554.35;979.9;2257.45;2610.95;678.3;652.65;353.55;368.25;132.05;328.7;;699.8;3426.6;1906.3;1026.65;308.15;380.25;1272.75;1569.75;;255.2;69.05;1159.05;;172.65;3191.25;245.75;27367.55;2133.45;1609.65;2010.3;1611.95;;266.0;159.9;;;1096.05;300.4;164.75;;174.8;;920.95;;460.1;364.5;489.8;39891.05;19.7;131.35;481.0;3247.55;177.6;621.3;888.95;275.0;7349.15;162.85;334.1;68.85;;11037.85;1192.55;1367.95;426.35;
2015-03-23;;15865.95;2637.1;;3594.4;551.45;555.2;1047.75;313.8;888.35;1335.85;274.75;829.2;3629.75;2829.0;419.8;1672.85;811.6;902.4;327.4;390.85;715.4;383.7;623.3;341.95;314.4;841.95;150.15;149.2;1335.3;3993.0;1345.7;557.25;968.4;2233.45;2617.15;656.8;645.1;350.35;369.0;135.9;331.4;;701.3;3458.65;1921.5;1024.25;303.85;383.25;1244.5;1586.75;;256.15;68.6;1151.1;;169.65;3187.65;236.8;26902.85;2102.7;1639.9;1979.8;1567.05;;269.1;159.35;;;1092.65;313.75;162.95;;171.4;;918.2;;443.15;370.55;485.25;38471.9;19.6;128.05;484.25;3207.25;178.75;610.15;862.6;275.95;7215.3;163.1;329.5;69.75;;10796.85;1200.45;1347.75;412.35;
2015-03-24;;15501.1;2605.1;;3587.3;532.25;558.05;1037.95;311.9;884.85;1340.75;270.55;822.65;3593.4;2801.5;414.45;1672.15;813.3;887.2;326.55;387.25;740.8;390.0;632.6;347.25;313.4;847.95;152.7;147.95;1341.35;3968.05;1358.85;561.8;970.35;2211.45;2591.3;659.65;652.25;354.05;370.05;132.85;327.15;;710.25;3511.45;2007.9;1037.15;307.1;393.85;1220.25;1583.05;;253.35;67.4;1169.95;;167.9;3250.75;240.0;26337.2;2148.75;1676.65;2057.45;1562.05;;266.5;160.1;;;1112.25;304.55;159.1;;169.9;;902.55;;441.9;371.05;480.45;37714.0;19.35;127.35;471.45;3199.45;176.4;604.3;854.3;279.05;7249.4;161.7;335.75;69.65;;10586.4;1160.75;1338.7;414.3;
2015-03-25;;15572.8;2595.75;;3614.75;541.85;562.2;1034.25;316.9;871.05;1326.55;265.4;806.5;3570.4;2766.0;419.95;1632.75;808.5;886.4;326.75;390.45;748.7;380.2;629.15;351.85;309.65;844.9;147.35;146.5;1374.85;3948.2;1354.55;559.6;1007.15;2219.1;2573.75;656.35;661.1;349.05;361.8;132.9;323.15;;711.45;3510.6;2008.9;1052.05;314.75;395.0;1196.6;1581.7;;248.8;67.4;1179.9;;165.85;3190.55;236.65;25771.7;2161.35;1700.6;2038.0;1593.15;;268.2;165.05;;;1098.2;303.6;162.0;;173.3;;909.85;;429.25;364.75;476.95;37610.95;19.5;124.3;471.3;3184.05;176.05;600.25;861.0;280.4;7198.15;155.5;332.65;70.05;;11067.35;1119.9;1364.5;419.05;
2015-03-26;;15538.2;2603.75;;3561.45;524.25;544.3;1006.95;307.95;860.35;1305.4;256.65;806.35;3549.15;2795.8;426.85;1634.45;793.1;865.9;322.4;389.75;762.3;381.2;615.35;349.55;301.6;829.3;144.0;145.1;1379.2;3956.55;1283.7;544.2;987.4;2146.35;2513.1;651.15;631.9;339.3;352.3;129.55;315.6;;700.95;3445.7;1972.95;1027.7;304.2;399.65;1217.8;1579.55;;250.1;68.45;1134.75;;161.0;3161.25;235.85;25559.0;2193.8;1662.15;1992.65;1559.4;;262.75;159.3;;;1073.75;308.85;159.75;;180.55;;884.85;;424.0;373.95;467.35;37150.5;19.5;125.3;468.3;3223.45;177.8;598.5;858.05;270.55;7134.15;148.15;327.35;70.8;;11066.4;1095.1;1355.2;430.95;
2015-03-27;;15490.75;2576.15;;3610.05;535.35;546.4;1014.65;314.55;880.75;1299.15;263.6;816.0;3568.95;2801.85;435.25;1677.75;778.15;851.3;317.5;392.85;749.6;379.25;619.6;346.5;304.95;811.7;145.6;144.75;1356.35;3961.65;1262.7;541.95;962.85;2202.15;2514.8;645.9;612.15;337.5;348.0;133.95;315.1;;694.0;3415.4;1954.8;1011.2;305.0;376.5;1200.65;1549.45;;250.45;69.6;1205.1;;160.95;3101.5;232.8;25212.25;2154.0;1654.95;2000.2;1557.95;;264.8;154.95;;;1056.9;303.25;160.75;;172.3;;911.9;;430.15;386.8;472.85;37661.9;19.75;125.2;457.3;3246.15;173.55;599.3;858.95;264.3;7158.25;146.75;320.4;68.9;;10907.05;1083.4;1381.35;422.0;
2015-03-30;;16018.9;2644.3;;3660.95;540.0;563.55;1036.9;318.7;887.95;1311.85;267.9;822.95;3631.1;2944.05;440.6;1728.75;807.45;862.05;327.55;391.35;769.3;380.05;627.35;354.5;315.2;810.75;147.6;145.0;1399.45;3999.65;1306.2;548.85;980.45;2228.0;2564.15;626.95;623.4;342.35;359.3;131.15;322.4;;702.2;3425.3;1999.0;1010.8;308.55;389.4;1215.65;1582.65;;257.1;74.1;1224.8;;163.85;3247.95;238.75;25498.75;2162.15;1696.1;2022.05;1548.85;;266.05;159.5;;;1044.3;308.65;162.25;;183.0;;912.0;;444.5;376.7;499.15;38829.6;19.85;129.4;456.85;3255.15;176.2;595.15;866.25;271.35;7209.2;148.55;327.35;69.0;;10752.4;1120.35;1414.0;424.95;
2015-03-31;;15908.15;2639.8;;3697.35;550.2;560.2;1022.7;315.5;886.0;1313.25;267.05;815.75;3622.35;2877.9;442.15;1719.65;811.3;873.55;325.85;391.6;810.8;387.8;649.8;368.65;306.35;826.0;146.85;145.25;1414.55;4108.45;1315.7;557.9;980.4;2218.35;2553.95;629.7;628.85;341.75;362.9;129.0;316.75;;712.45;3488.75;2008.4;1023.9;308.2;393.3;1260.1;1562.75;;255.3;73.3;1221.6;;163.5;3350.5;235.35;25421.35;2158.55;1741.8;2014.3;1583.9;;265.55;158.25;;;1040.95;305.25;162.15;;184.0;;906.55;;437.6;385.75;514.95;38750.65;19.8;128.75;454.95;3260.05;171.55;599.85;870.95;273.05;7225.15;144.4;333.2;67.4;;10793.8;1114.35;1396.75;441.85;
2015-04-01;;16019.5;2655.85;;3644.7;564.9;569.65;1033.25;323.15;925.25;1361.05;273.45;847.75;3694.05;2883.7;440.7;1734.25;821.7;883.5;332.45;390.4;804.2;384.8;653.4;370.6;306.45;836.05;147.75;146.45;1427.55;4140.05;1337.05;573.45;940.85;2173.95;2542.65;632.7;633.2;340.85;363.0;132.2;323.65;;709.6;3533.65;2037.5;1081.15;310.95;402.3;1277.45;1585.9;;260.25;74.05;1247.4;;168.9;3494.2;230.7;25570.7;2177.55;1790.15;2002.5;1582.85;;266.55;159.7;;;1078.95;304.85;163.65;;189.65;;909.65;;446.45;387.45;508.05;39557.0;20.05;128.65;457.8;3254.15;175.9;602.5;878.55;282.65;7188.95;151.95;337.6;70.2;;10878.2;1148.8;1412.5;456.0;
2015-04-06;;15782.45;2672.7;;3628.95;568.15;569.05;1031.95;321.25;914.95;1397.6;274.65;845.9;3698.1;2892.55;450.3;1757.9;824.5;907.95;341.0;403.6;802.1;399.9;655.05;374.0;317.25;824.65;152.1;147.95;1426.6;4240.85;1330.6;573.55;932.05;2178.2;2547.3;643.35;621.15;338.2;360.75;134.7;318.1;;735.65;3677.85;2088.25;1169.3;321.25;400.8;1344.15;1617.4;;261.5;73.75;1324.65;;168.5;3593.95;235.1;25343.8;2216.7;1904.15;2048.4;1610.2;;272.95;167.45;;;1117.95;304.15;163.6;;193.55;;900.8;;450.85;382.7;513.45;39891.35;20.05;128.05;459.85;3229.9;178.2;589.75;884.75;278.1;7232.05;148.65;336.1;69.3;;10865.45;1160.3;1447.75;411.05;
2015-04-07;;15983.3;2632.35;;3599.9;560.35;557.85;1032.75;317.4;906.95;1386.85;272.05;840.8;3766.3;2931.85;473.25;1769.7;835.2;913.45;340.6;406.6;795.7;400.15;643.5;372.2;319.0;832.85;156.3;147.95;1431.2;4341.2;1328.7;560.75;934.55;2159.5;2585.0;652.85;615.05;336.4;359.6;136.95;333.5;;728.2;3684.85;2091.6;1152.05;323.9;404.75;1345.95;1650.3;;260.1;73.35;1360.25;;170.05;3586.05;233.5;25291.65;2259.1;1897.35;2099.45;1641.65;;274.3;161.95;;;1140.55;302.65;165.25;;197.15;;937.6;;444.25;390.7;508.15;40612.2;20.05;130.0;457.65;3359.65;180.75;583.1;900.6;273.25;7162.75;150.6;321.25;72.8;;10954.95;1187.05;1449.05;405.95;
2015-04-08;;16524.85;2605.8;;3628.7;561.5;555.9;1035.55;315.1;901.95;1371.6;273.9;820.6;3800.25;2986.45;462.25;1779.45;846.85;912.55;346.25;407.45;819.65;410.4;672.75;377.15;313.0;865.9;156.1;147.3;1455.6;4489.2;1299.7;557.65;958.85;2200.55;2641.4;672.3;616.3;340.4;380.35;137.95;336.1;;736.7;3755.45;2082.1;1150.45;319.15;419.15;1382.85;1636.2;;257.65;73.25;1325.15;;168.85;3682.45;235.9;25823.6;2258.75;1899.45;2093.35;1676.15;;284.35;161.85;;;1173.8;293.7;164.95;;192.2;;932.0;;452.85;408.05;506.3;40865.15;20.3;130.25;452.0;3338.8;181.65;574.95;901.0;277.95;7169.6;152.8;330.3;72.3;;10788.35;1161.95;1462.2;385.5;
